time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1718607047540218136,7279,1718607047540218369,0.7771452199209591,-37.40085914392585,3.1495566514624334,-0.0034692229232787517,-0.0004482178191523159,0.425448596420852,0.9049758313881217
1718607047561718644,7280,1718607047561719160,0.7322991644691418,-37.36746814293878,3.149974331727925,-0.0030879614340686237,0.0003800291853363615,0.4254011011910204,0.9049995708161784
1718607047587540545,7281,1718607047587540876,0.6934308448367633,-37.33828124571515,3.1503204197784824,-0.0030197677296927325,0.0010588828879309483,0.42536641968580496,0.9050155627245137
1718607047616008909,7282,1718607047616009084,0.6598087544796459,-37.312779851445725,3.150624729837401,-0.0032203102086117083,0.0018792607628045008,0.42543509691632325,0.9049812574263316
1718607047648650158,7283,1718607047648650664,0.6315550775224122,-37.29045757053413,3.152277716316356,-0.003344184347663188,0.0019411835015350901,0.4254329326347695,0.9049816948797593
1718607047707141518,7284,1718607047707141817,0.6028816192188294,-37.25773248109736,3.165955588390701,-0.004454734073650136,-0.0017014058405874061,0.42524551940360544,0.9050654721011383
1718607047735143657,7285,1718607047735143922,0.5825526111544787,-37.20208355107139,3.19137573221556,-0.006920214394638803,-0.004945080478818107,0.42528051980860465,0.9050216219975704
1718607047789332373,7286,1718607047789332659,0.5530402433086489,-37.1536219157746,3.209480959616264,-0.00786497227248038,-0.007071006769795183,0.42513774182140796,0.9050668724207115
1718607047804076722,7287,1718607047804077030,0.5274843545770441,-37.111431198049516,3.2251786331217422,-0.008370570539809058,-0.00820526451400284,0.42509590062794766,0.905072418346956
1718607047820687098,7288,1718607047820687395,0.5053868101430007,-37.07467016860312,3.2388407114594546,-0.008838425995880902,-0.009141594765805073,0.4251015923648737,0.9050563240151973
1718607047848745490,7289,1718607047848745976,0.48631330839626974,-37.042664109559134,3.2507435034349523,-0.009351322306133891,-0.0099906817645749,0.42510649010648616,0.9050398947661644
1718607047964371785,7290,1718607047964372096,0.48373693546609964,-37.014780025905154,3.2610910031634406,-0.011874026024477815,-0.01616883755744545,0.4248588766557604,0.9050372981953928
1718607047982251198,7291,1718607047982251956,0.47113193362719785,-36.98602764390524,3.2693680459326915,-0.016896791006787173,-0.021161583245065955,0.42482734822641377,0.9048692778778317
1718607048026356440,7292,1718607048026356755,0.5427963495576432,-36.9609908518294,3.272065234997009,-0.017258851893494565,-0.02173901431432297,0.42481119385849636,0.9048563404543725
1718607048059975345,7293,1718607048059975898,0.6012352051437525,-36.93958170240936,3.268557475790471,-0.020458224720843948,-0.02346320027314812,0.4254307953413407,0.9044554039030602
1718607048109187494,7294,1718607048109187746,0.6520427110009185,-36.920864072923465,3.265568523025806,-0.020968983624706523,-0.023558468154743453,0.42556125495246827,0.9043798530414248
1718607048122803786,7295,1718607048122803982,0.6906769765547859,-36.8979236138871,3.2652188245696148,-0.022408725006819324,-0.023255580393636566,0.42588581889044275,0.9042003629130774
1718607048154355351,7296,1718607048154355618,0.7243235056437441,-36.87791720521942,3.2650546901745052,-0.022501177909753277,-0.0231960507157532,0.4259120192582733,0.9041872549838369
1718607048207019942,7297,1718607048207020538,0.7340314947521506,-36.82430127777762,3.270245331176244,-0.023256880159185325,-0.022104994371563002,0.4260112459453837,0.9041487184513155
1718607048351945957,7298,1718607048351946379,0.759005742639875,-36.77756683663293,3.2680712381472103,-0.02525025420560943,-0.020004743715468884,0.4262605906663999,0.9040266277804888
1718607048393013259,7299,1718607048393013473,0.7807316507685266,-36.736892497269686,3.2661525892761847,-0.029317389079578364,-0.01690581564099321,0.4264236827500116,0.9038902183810748
1718607048414906227,7300,1718607048414906468,0.7902705576278198,-36.695453801021166,3.2666533954596013,-0.029949168163348458,-0.015593934984379216,0.4265557322074421,0.903830782745863
1718607048458105684,7301,1718607048458106803,0.7817029908286234,-36.65913385684491,3.2764067053430947,-0.029638021447794115,-0.015023882127446833,0.426598508484814,0.9038305057968629
1718607048499345267,7302,1718607048499345557,0.7743437981691527,-36.627504035373,3.284893058652382,-0.028308126869916753,-0.015836904531019737,0.426773636155875,0.9037765796314292
1718607048529726008,7303,1718607048529726393,0.755956727560943,-36.59112283392447,3.292301472411125,-0.028293655104481886,-0.016041369495960422,0.42685057082435607,0.9037370932591204
1718607048551329026,7304,1718607048551329409,0.7400201790916728,-36.55945938613162,3.2987101591375865,-0.028110910988459477,-0.01907726676401658,0.42701823857111276,0.9036045919005933
1718607048587789496,7305,1718607048587790013,0.7324034456747169,-36.531864614759606,3.3043497382118447,-0.027809489118896313,-0.02075887255350999,0.427022301976641,0.9035749305618342
1718607048624462503,7306,1718607048624463559,0.7111376246522126,-36.499154533159775,3.307071093207609,-0.02745728050563467,-0.0224440846309405,0.42719937026094423,0.9034617085748387
1718607048649573516,7307,1718607048649573696,0.7358727301480333,-36.47001141556843,3.3003415174694473,-0.02644167227678868,-0.025491931953239594,0.4272209613733961,0.903400935097861
1718607048715888537,7308,1718607048715888808,0.7574565234216032,-36.44458323699559,3.294615418183418,-0.025978077966907948,-0.02615776921238314,0.4272004789560443,0.9034050372644062
1718607048736009230,7309,1718607048736009717,0.7762458413174932,-36.42254209525897,3.2896384105122114,-0.023750985286096534,-0.030088165588117294,0.42729601333685646,0.9032987932992663
1718607048787861842,7310,1718607048787862149,0.7845964245336939,-36.38392053151137,3.2953969478153096,-0.023162479338221333,-0.03142466246110295,0.42725450741530807,0.903288202089131
