time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1718607396076809491,1,1718607396076809867,0.0,0.0,0.0,-0.014246601562770841,-0.0014788657376379813,0.9533404079337177,0.3015574802600897
1718607396086163817,2,1718607396086164235,0.36681868889225605,-0.8818119786992382,0.24240293261587054,-0.014220529581304814,-0.001540160208812441,0.953333755791193,0.3015794331747713
1718607396109085380,3,1718607396109085724,0.662941166204877,-1.5936115859077964,0.4371824730191083,-0.014171386387069523,-0.0016512736037481463,0.9533151555984368,0.3016399496248502
1718607396109767802,4,1718607396109767999,0.9065354250400781,-2.1790906018301,0.5964918472628224,-0.0141242593420539,-0.0017710401430435462,0.9532909982182389,0.3017178175562785
1718607396151680039,5,1718607396151680493,1.1121924496466238,-2.6656025415363134,0.7284503898004275,-0.01407963859680977,-0.001849842935267924,0.9532738219649439,0.3017736937084585
1718607396163099035,6,1718607396163099340,1.28553156298722,-3.0755978337713037,0.8387476711363588,-0.014202657981876372,-0.0016112618602297638,0.9533104200852104,0.30165366117192594
1718607396181076430,7,1718607396181076677,1.4326020837606532,-3.4238511492305896,0.9310905075984262,-0.01424652360724569,-0.0015065346798146754,0.9533295756123442,0.30159159003717995
1718607396216098127,8,1718607396216098597,1.5582476000436598,-3.7213073339079576,1.00908830072493,-0.014255063368103255,-0.0014824950817779248,0.9533377129142859,0.3015655824394797
1718607396229368844,9,1718607396229369254,1.6688260373793242,-3.9743851890517554,1.0761568950324052,-0.014087011075546094,-0.0018743692157831835,0.953254161183311,0.3018352978789965
1718607396237756091,10,1718607396237756650,1.7640236386509658,-4.1922283178933455,1.1330092006629477,-0.01411375940129382,-0.0018178055477148303,0.9532667845445572,0.30179452424229586
1718607396272839771,11,1718607396272840537,1.8461832081269396,-4.380187466616903,1.1812081528285094,-0.014198270265537731,-0.001645388613443698,0.9533006931922898,0.3016844215018021
1718607396288350210,12,1718607396288350688,1.9150195620851487,-4.542645628551102,1.2237565532537227,-0.014248496575365945,-0.0015319948880459738,0.9533251907310646,0.3016052288250057
1718607396352280755,13,1718607396352281438,1.9746269818006112,-4.685407950611448,1.2598654086021162,-0.014157198450487988,-0.0017449236591013952,0.9532791399583,0.3017538902712292
1718607396384700274,14,1718607396384700783,2.0196998952870437,-4.8090856152808135,1.2896136468248622,-0.014272326300983343,-0.001486103251738587,0.9533405697909906,0.30155571655943236
1718607396386830029,15,1718607396386830238,2.0587994199838193,-4.916305675211596,1.3145953470284137,-0.014241971548301703,-0.0015419417107102938,0.9533313233217113,0.30158610152965093
1718607396402109924,16,1718607396402110168,2.0927426896185786,-5.009326728245173,1.3354560152146044,-0.014165012080456367,-0.001714683593151865,0.953290695161935,0.30171719011453535
1718607396427782560,17,1718607396427783137,2.121652009559899,-5.09013584167556,1.3532276141685888,-0.014094562181181292,-0.0018691748728869007,0.953250521391959,0.30184647251239144
1718607396437295752,18,1718607396437295974,2.1467707048531595,-5.160306706486097,1.3678421716159288,-0.014131047491947614,-0.0017913529538690304,0.953261059123896,0.3018119575321082
1718607396447320184,19,1718607396447320428,2.168607579152913,-5.221249606164941,1.37974020625174,-0.0141857069223727,-0.00167648329342178,0.9532817492982957,0.3017446960224169
1718607396505503454,20,1718607396505503898,2.1875942146785743,-5.2740271676720205,1.3890475127223527,-0.01417747991784008,-0.0016812401812633365,0.9532815279673583,0.30174575544794446
1718607396508695004,21,1718607396508695242,2.2041120893792754,-5.319879442197838,1.3963503587141355,-0.014120514184565747,-0.001795590348822329,0.9532512806365493,0.30184330852156
1718607396524317003,22,1718607396524317364,2.2174986702885406,-5.359880505674899,1.3988138499380116,-0.01408710525117186,-0.0018690901450621857,0.9532326514884105,0.30190324957516834
1718607396534411955,23,1718607396534412413,2.229148376195006,-5.394645931953144,1.40016958880077,-0.014097603641886353,-0.0018328907473905093,0.9532406108736935,0.30187784924404804
1718607396549662819,24,1718607396549663051,2.23929127572681,-5.424852300189382,1.4005777325482176,-0.014175860247965771,-0.0016654883554497236,0.9532725835692467,0.3017741747565248
1718607396582237271,25,1718607396582237808,2.2505137952955696,-5.451904386424254,1.401606020200661,-0.014261279438023041,-0.001475596373759246,0.9533063865078846,0.3016643365852388
1718607396659197332,26,1718607396659197683,2.2607720141424172,-5.475398119926865,1.4012414221132978,-0.0141587854743706,-0.0017103835905134747,0.9532623944413765,0.301806909671991
1718607396667988130,27,1718607396667988773,2.2697039436210718,-5.495809336521274,1.4001643580300676,-0.014217935859250236,-0.0016080986757000025,0.953279814341422,0.30174966427112343
1718607396725204008,28,1718607396725204223,2.275427730484886,-5.51152464990361,1.3976950234452101,-0.014090130558165334,-0.0018865268734937538,0.9532199178094405,0.3019432024877739
1718607396794466935,29,1718607396794467171,2.279106437375506,-5.526420174433073,1.3940977503472811,-0.014261407084254381,-0.0014933827771198664,0.9532999528860757,0.30168457352550176
1718607396794987783,30,1718607396794988002,2.2823130862546406,-5.539330628444058,1.390233207383032,-0.014229896371016012,-0.0015584810197870863,0.953288843191149,0.30172083559718266
1718607396796064504,31,1718607396796064635,2.2851148145977693,-5.5505287249544395,1.3861383844098096,-0.014178829774152541,-0.001667680285268208,0.9532655191929936,0.30179633786117094
1718607396809947819,32,1718607396809948287,2.287567156130438,-5.560253139543817,1.3818456517794586,-0.014131087809980802,-0.0017862428212765513,0.9532397389533146,0.3018793165722135
1718607396826504938,33,1718607396826505219,2.289713210053983,-5.567496324883929,1.377440953812172,-0.014084138608067395,-0.0018862922042056627,0.9532178437714207,0.3019500310600292
1718607396887932451,34,1718607396887932897,2.294958114437409,-5.573609712344515,1.3775298859175442,-0.01425710381176239,-0.0015005162808605726,0.9532937786706995,0.30170425086420444
1718607396908815338,35,1718607396908815933,2.2995277345065843,-5.578899099253184,1.3768936507311869,-0.01417601783715692,-0.0017012815549360676,0.9532644278690555,0.3017997294876752
1718607396913293589,36,1718607396913293756,2.30351382568281,-5.58349149540142,1.3756220890217816,-0.014119773523200858,-0.0018131578527701981,0.9532398786011961,0.30187924456416565
1718607396923764047,37,1718607396923764294,2.3066771049217563,-5.58573462279595,1.373713380482209,-0.014083371120844925,-0.0018904098036567395,0.9532294018309374,0.301913551358133
1718607396962844282,38,1718607396962844539,2.3094380956994454,-5.587690686378434,1.3713446531715239,-0.014102356232188716,-0.0018538396908123636,0.9532388858076006,0.30188294653952424
1718607396963499610,39,1718607396963499723,2.311852970791185,-5.589381514085763,1.368589032866424,-0.01417939080020127,-0.0016892694337042238,0.9532685838962138,0.3017865109673107
1718607396964425679,40,1718607396964426001,2.3139651079991324,-5.590833541376779,1.3655124507371994,-0.014232723323373069,-0.0015712083996410275,0.9532919090524162,0.30171094946349764
1718607396969427584,41,1718607396969427744,2.31732162375583,-5.592064268564925,1.361169560427121,-0.014270835037934741,-0.0014961960880729211,0.9533050310186223,0.30166806675412233
1718607396984630600,42,1718607396984630955,2.3202466964133692,-5.593097057003998,1.3567209316327906,-0.01425859064022912,-0.0015175091396323359,0.9533041168740164,0.30167142806374164
